video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7205712761605705002,maliaglutenfree,1677710747,113,0,14,960,storytime;chronicillness;chronicilnessstory;autoimmunedisease;potssyndrome;pots;lavlog;losangeles;celiacdisease;losangelesthings;losangelesstory;dysautonomia;dysautonomiapots,False,2023-03-05,,-739.0
7205683615957617962,maliaglutenfree,1677703964,84,0,5,1259,erewhon;erewhonhaul;glutenfreetiktok;glutenfree;wellness;healthyfood;healthyliving;erewhonla;erewhonmarket;erewhonsmoothie,False,2023-03-05,,299.0
7205440424897514795,maliaglutenfree,1677647349,82,0,0,748,chronicillness;chronicillnessawareness;chronicillnesswarrior;chronicwellness;autoimmunedisease;celiac;pots;storytime;potssyndrome;lastorytime,False,2023-03-05,,-511.0
7205409034508176686,maliaglutenfree,1677640030,15,1,2,349,oatmilk;oatmilklatte;oatmilkslaps;nutpods;nutpodspartner;nutpodsquad,False,2023-03-05,,-399.0
7205339755423321387,maliaglutenfree,1677623902,56,0,12,600,pots;chronicillness;chronicillnessawareness;chronicillnesswarrior;autoimmunedisease;autoimmunedisorder;celiac;celiacdisease;potssyndrome;potsawareness;heds;wellnessjourney;chronicwellness,False,2023-03-05,,251.0
7205294105889393963,maliaglutenfree,1677613274,68,4,2,1196,sandiego;sandiegocoffeeshop;sandiegocoffee;coffeeshop;coffee;cafe;sandiegocalifornia;sandiegohiddengems;northparksandiego;northpark,False,2023-03-05,,596.0
7204974168801168686,maliaglutenfree,1677538781,30,0,1,377,celiac;celiacdisease;glutenfree;glutenfreesupplements;wellness;fitnessjourney;gains;gymgains;gym,False,2023-03-05,,-819.0
7204942235035749678,maliaglutenfree,1677531347,368,0,2,3919,wellness;mealprep;mealprepishard;mealprepideas;lazymealprep;wellnessjourney;fitnessjourney;proteinhack,False,2023-03-05,,3542.0
7203794821117529387,maliaglutenfree,1677264196,275,2,1,4594,glutenfree;glutenfreebread;glutenfreetiktok;glutenfreelife;celiac,False,2023-03-05,,675.0
7196023821223300398,maliaglutenfree,1675454870,25,0,2,638,glutenfree;morningroutine;sandiegosunrise;sandiego;lajolla;morningroutineaesthetic;morningcoffee;morningvibes;lajollasandiego;sandiegolife;sandiegocalifornia,False,2023-03-05,,-3956.0
7195672380029717806,maliaglutenfree,1675373041,60,0,0,933,glutenfree;bcaas;bcaasuplement;bcaapowder;thorneresearch;celiac;celiacdisease;glutenfreesupplements;glutenfreesupplement;bcaasquad,False,2023-03-05,,295.0
7195382539253452074,maliaglutenfree,1675305558,28,0,2,613,glutenfree;glutenfreevegas;lasvegasglutenfree;glutenfreelasvegas;glutenfreetiktok;lasvegas;lasvegasfood;lasvegasrecommendations,False,2023-03-05,,-320.0
7194843990947089706,maliaglutenfree,1675180168,87,1,2,1114,glutenfree;vegan;proteinshake;proteinsmoothie;proteinsmoothierecipe;protein;gains;gainshake;vegansmoothie;glutenfreesmoothie;smoothiebowl;wellnessjourney;nutpodspartner;nutpods;glutenfreesmoothiebowl;vegansmoothiebowl;wellness,False,2023-03-05,,501.0
7194718060534582571,maliaglutenfree,1675150879,502,44,5,9770,glutenfree;glutenfreesandiego;glutenfreetravel;glutenfreediet;sandiegoeats;sandiegoglutenfree;lajollaglutenfree;pacificbeachglutenfree;pacificbeach;lajollasandiego;glutenfreecalifornia;sdglutenfree;glutenfreesdeats;glutenfreesd;glutenfreecafe;glutenfreebakery,False,2023-03-05,,8656.0
7194240205438700843,maliaglutenfree,1675039588,24,0,0,1259,mocktails;mocktail;glutenfree;sobercurious;dryjanuary2023;dryjanuary;sober;freespirits;sobercuriouslifestyle,False,2023-03-05,,-8511.0
7192754417756622122,maliaglutenfree,1674693651,217,4,78,2789,glutenfree;glutenfreetiktok;celiac;celiacdisease;celiacdiagnosis;glutenintolerance,False,2023-03-05,,1530.0
7189813357632064814,maliaglutenfree,1674008881,84,0,11,1323,transformation;celiacdisease;celiac;wellness;wellnessjourney;gymjourney;healthjourney;skinnytostrong,False,2023-03-05,,-1466.0
7189406448974089514,maliaglutenfree,1673914140,75,3,9,1223,glutenfreemakeup;glutenfreelipstick;glutenfreebeauty;celiacdisease;celiac;glutenfree;glutenfreetiktok;glutenfreelife;celiacstruggles,False,2023-03-05,,-100.0
7189041735673187627,maliaglutenfree,1673829224,42,0,0,698,wellness;wellnessjourney;wellnessjourneywithme;healthylifestyle;healthyliving;balancedliving;balancedlivingtips;8020rule;8020lifestyle;healthjourney;chronicwellness;chronicwellnessreset;chronicillness;chronicillnesswarrior,False,2023-03-05,,-525.0
7188980147008195882,maliaglutenfree,1673814886,642,3,15,12600,sober;dryjanuary2023;dry;dryjanuary;sobercurious;sobertok;mocktailrecipe;mocktailgirlie;mocktail;mocktails;soberstories;soberliving,False,2023-03-05,,11902.0
7188626012354170158,maliaglutenfree,1673732431,56,3,3,1285,glutenfree;glutenfreegroceries;glutenfreegroceryhaul;groceryhaul;thrivemarket;thrivemarkethaul;groceryshopping;groceryhack;glutenfreetiktok,False,2023-03-05,,-11315.0
7206053333746928942,onmollysplate,1677790044,32,1,4,363,glutenfree;dairyfree;top8free;food;foodallergies;foodallergyfriendly;foodshare;inclusive;foodinclusive;yum;fyp;foryou;foryoupage;pickle;chicken;mealprep;onmollysplate,False,2023-03-05,,-922.0
7204893355548085550,onmollysplate,1677519968,24,0,0,327,top8free;glutenfree;dairyfree;allergies;foodallergies;foodallergyfriendly;yum;yummy;glutenfreefood;beef;steak;garlic;Recipe;easy;food;foodinclusive;onmollysplate,False,2023-03-05,,-36.0
7204669861052599598,onmollysplate,1677467929,29,0,0,384,glutenfree;yum;delish;food;foodshare;Foodie;yummy;cake;chocolate;foodallergies;foodallergyfriendly;foodinclusive;cook;chef;onmollysplate,False,2023-03-05,,57.0
7198218056911408427,onmollysplate,1675965767,33,0,2,560,glutenfree;bouquet;bacon;baconroses;yum;ValentinesDay;fun;funfood;allergyfriendly;idea;foodallergies;foodinclusive;yummy;fyp;foryou;foryoupage;recipes;easy;foodshare;onmollysplate,False,2023-03-05,,176.0
7197811890947525934,onmollysplate,1675871186,82,0,1,710,chocolatecoveredstrawberries;chocolatecoveredpretzels;ValentinesDay;freedomglutenfree;nutfree;soyfree;peanutfree;treenutfree;yum;foodallergies;foodinclusive;foodshare;newengland;fyp;foryou;foryoupage;onmollysplate,False,2023-03-05,,150.0
7197521234421239082,onmollysplate,1675803513,36,0,8,806,glutenfree;beans;refriedbeans;side;sidedish;gameday;dip;yum;nom;Recipe;food;foodinclusive;foodshare;easy;EasyRecipes;foodallergies;fyp;foryou;foryoupage;onmollysplate,False,2023-03-05,,96.0
7195246931717705002,onmollysplate,1675273986,53,0,2,1455,glutenfree;cooking;hack;easy;psa;fyp;foryou;foryoupage;yum;nom;Recipe;delish;airfryer;onmollysplate,False,2023-03-05,,649.0
7192803881418624298,onmollysplate,1674705170,314,1,55,2384,glutenfree;foodnetwork;food;foodinclusive;fun;funfood;tailgate;taklgatetakedown;fyp;foryou;foryoupage;cooking;chef;football;yum;Foodie;foodallergies;onmollysplate,False,2023-03-05,,929.0
7192728054152564011,onmollysplate,1674687509,31,0,11,474,tailgatetakedown;glutenfree;food;foodnetwork;cooking;football;tailgate;fun;fyp;foryou;foryoupage;WomensFootball;chef;tv;foodshow;womeninsports;foodinclusive;onmollysplate,False,2023-03-05,,-1910.0
7192238001253158190,onmollysplate,1674573433,37,2,2,1028,glutenfree;dairyfree;wings;chicken;chickenwings;bakingsoda;hack;crispy;yum;food;foodinclusive;delish;foodshare;Recipe;glutenfreerecipes;cooking;fyp;foryou;foryoupage;onmollysplate,False,2023-03-05,,554.0
7191953754076532014,onmollysplate,1674507234,61,1,8,799,glutenfree;parmesan;parmesanpotatoes;brussels;brusselsprouts;yum;yummy;fyp;foryou;foryoupage;delish;food;foodshare;viral;glutenfreefood;onmollysplate,False,2023-03-05,,-229.0
